DVDRef	DVDNumber	BroodRef	BroodName	NestboxRef	NestboxName	OffspringNo	Age	DVDdate	DVDtime	Weather	Wind	SocialDadID	SocialMumID	SocialDadID.2009to11frommyDBparents	SocialMumID.2009to11frommyDBparents	changedfromDB
3050	VL0088	1373	L016	241	LM41	3	8	10/06/2012	08:54	1	1	5202	4933	5202	4933	NA
3022	VL0089	1386	L029	137	W25	4	5	10/06/2012	10:04	1	1	5195	5625	5195	5625	NA
3023	VL0090	1366	L009	16	F4	4	10	10/06/2012	12:07	1	1	5623	5067	5623	5067	NA
3024	VL0091	1368	L011	19	F7	2	10	10/06/2012	12:08	1	1	3764	5284	3764	5284	NA
3051	VL0092	1369	L012	55	LM3	3	8	10/06/2012	08:50	1	1	4960	4961	4960	4961	NA
3052	VL0093	1370	L013	71	LM6	4	8	10/06/2012	14:12	1	1	4991	4975	4991	4975	NA
3025	VL0094	1374	L017	72	LM7	3	6	10/06/2012	05:33	1	0	5675	4872	5675	4872	NA
3026	VL0095	1375	L018	32	LM10	3	6	10/06/2012	05:32	1	0	5437	4723	5437	4723	NA
3053	VL0096	1371	L014	34	LM12	3	8	11/06/2012	08:48	0	0	4991	4739	4991	4739	NA
3054	VL0097	1372	L015	61	LM35	5	8	11/06/2012	06:02	0	0	4768	4059	4768	4059	NA
3055	VL0098	1377	L020	238	LM37	2	8	11/06/2012	06:06	0	0	5593	5140	5593	5140	NA
3027	VL0099	1367	L010	131	W20	4	10	11/06/2012	11:14	0	1	5871	4663	5871	4663	NA
3028	VL0100	1391	L034	134	W22	3	5	11/06/2012	11:13	0	1	4722	4944	4722	4944	NA
3029	VL0101	1369	L012	55	LM3	3	10	12/06/2012	06:22	1	1	4960	4961	4960	4961	NA
3056	VL0102	1374	L017	72	LM7	3	8	12/06/2012	09:37	1	1	5675	4872	5675	4872	NA
3057	VL0103	1375	L018	32	LM10	3	8	12/06/2012	09:38	1	1	5437	4723	5437	4723	NA
3058	VL0104	1376	L019	60	LM34	3	8	12/06/2012	18:06	1	1	4768	4967	4768	4967	NA
3030	VL0105	1373	L016	241	LM41	3	10	12/06/2012	06:24	1	1	5202	4933	5202	4933	NA
3031	VL0106	1384	L027	113	S1	3	11	12/06/2012	10:53	0	0	4682	5093	4682	5093	NA
3032	VL0107	1371	L014	34	LM12	1	10	13/06/2012	17:12	1	0	4991	4739	4991	4739	NA
3033	VL0108	1372	L015	61	LM35	5	10	13/06/2012	17:10	1	0	4768	4059	4768	4059	NA
3034	VL0109	1377	L020	238	LM37	1	10	13/06/2012	18:54	0	0	5593	5140	5593	5140	NA
3035	VL0110	1374	L017	72	LM7	3	10	14/06/2012	05:16	0	1	5675	4872	5675	4872	NA
3036	VL0111	1375	L018	32	LM10	3	10	14/06/2012	05:31	0	1	5437	4723	5437	4723	NA
3037	VL0112	1376	L019	60	LM34	3	10	14/06/2012	05:18	0	1	4768	4967	4768	4967	NA
3038	VL0113	1388	L030	37	LM15	4	11	15/06/2012	07:53	3	3	5517	5407	5517	5407	NA
3039	VL0114	1383	L026	47	LM23	3	6	16/06/2012	06:35	3	4	5489	5014	5489	5014	NA
3040	VL0115	1387	L031	53	LM28	4	12	16/06/2012	06:36	3	4	5616	5589	5616	5589	NA
3041	VL0116	1386	L029	137	W25	4	11	16/06/2012	06:16	3	3	5195	5625	5195	5625	NA
3042	VL0117	1391	L034	134	W22	3	11	17/06/2012	06:26	1	2	4722	4944	4722	4944	NA
3059	VL0118	1383	L026	47	LM23	3	8	18/06/2012	05:44	0	0	5489	5014	5489	5014	NA
3043	VL0119	1393	L036	142	W3	5	5	19/06/2012	05:51	0	1	4900	4084	4900	4084	NA
3044	VL0120	1394	L037	147	W8	4	5	19/06/2012	05:52	0	1	4757	5214	4757	5214	NA
3045	VL0121	1395	L038	84	MM1	5	5	19/06/2012	11:20	0	1	5107	5134	5107	5134	NA
3046	VL0122	1396	L039	65	LM38	4	5	20/06/2012	06:17	1	0	5393	4873	5393	4873	NA
3047	VL0123	1397	L040	70	LM5	2	5	21/06/2012	06:15	0	1	4991	4975	4991	4975	NA
3048	VL0124	1389	L032	18	F6	2	5	22/06/2012	13:35	0	3	4943	5294	4943	5294	NA
3049	VL0125	1384	L027	113	S1	2	6	22/06/2012	14:42	0	4	4682	5093	4682	5093	NA
3060	VL0126	1398	L041	148	W9	4	5	24/06/2012	06:45	1	2	5449	4963	5449	4963	NA
3070	VL0127	1384	L027	113	S1	3	8	24/06/2012	07:02	1	2	4682	5093	4682	5093	NA
3061	VL0128	1393	L036	142	W3	5	11	25/06/2012	06:54	1	0	4900	4084	4900	4084	NA
3062	VL0129	1394	L037	147	W8	4	11	25/06/2012	06:53	1	0	4757	5214	4757	5214	NA
3063	VL0130	1386	L029	137	W25	2	6	25/06/2012	06:56	1	0	5195	5625	5195	5625	NA
3064	VL0131	1395	L038	84	MM1	5	11	25/06/2012	10:18	1	1	5107	5134	5107	5134	NA
3071	VL0132	1388	L030	37	LM15	3	8	26/06/2012	07:22	4	2	5517	5407	5517	5407	NA
3065	VL0133	1387	L031	53	LM28	2	6	26/06/2012	05:47	4	1	5616	5589	5616	5589	NA
3066	VL0134	1396	L039	65	LM38	5	11	26/06/2012	05:50	4	1	5393	4873	5393	4873	NA
3067	VL0135	1384	L027	113	S1	1	10	26/06/2012	17:09	4	1	4682	5093	4682	5093	NA
3068	VL0136	1397	L040	70	LM5	2	11	27/06/2012	08:24	4	1	4991	4975	4991	4975	NA
3072	VL0137	1386	L029	137	W25	2	8	27/06/2012	14:30	1	1	5195	5625	5195	5625	NA
3069	VL0138	1400	L043	68	LM4	5	5	28/06/2012	06:28	0	1	4960	4961	4960	4961	NA
3073	VL0139	1388	L030	37	LM15	3	10	28/06/2012	06:30	0	1	5517	5407	5517	5407	NA
3078	VL0140	1387	L031	53	LM28	2	8	28/06/2012	08:28	2	1	5616	5589	5616	5589	NA
3074	VL0141	1403	L046	146	W7	4	5	28/06/2012	09:42	2	1	6240	6238	6240	6238	NA
3075	VL0143	1404	L047	17	F5	3	5	28/06/2012	06:25	0	1	5048	4898	5048	4898	NA
3076	VL0144	1389	L032	18	F6	2	11	28/06/2012	10:13	2	1	4943	5294	4943	5294	NA
3077	VL0145	1405	L048	133	W21	3	5	29/06/2012	06:32	4	2	4722	4944	4722	4944	NA
3079	VL0146	1386	L029	137	W25	1	10	29/06/2012	06:33	4	2	5195	5625	5195	5625	NA
3080	VL0147	1406	L049	42	LM2	3	5	30/06/2012	06:21	4	2	5466	5410	5466	5410	NA
3081	VL0148	1407	L050	48	LM24	4	5	30/06/2012	06:23	0	2	4895	5140	4895	5140	NA
3082	VL0149	1387	L031	53	LM28	2	10	30/06/2012	06:23	0	2	5616	5589	5616	5589	NA
3083	VL0150	1398	L041	148	W9	4	11	30/06/2012	10:06	0	3	5449	4963	5449	4963	NA
3084	VL0151	1408	L051	19	F7	4	5	30/06/2012	10:22	0	3	3764	5284	3764	5284	NA
3085	VL0152	1409	L052	115	S3	4	5	01/07/2012	05:46	1	2	4682	4576	4682	4576	NA
3086	VL0153	1411	L054	105	R2	4	6	04/07/2012	17:43	0	1	5311	5678	5311	5678	NA
3087	VL0154	1410	L053	16	F4	4	5	03/07/2012	12:40	1	1	5623	5067	5623	5067	NA
3088	VL0155	1400	L043	68	LM4	5	11	04/07/2012	08:45	4	1	4960	4961	4960	4961	NA
3096	VL0156	1419	L062	241	LM41	4	5	04/07/2012	15:23	1	0	5202	4933	5202	4933	NA
3089	VL0157	1403	L046	146	W7	4	11	04/07/2012	06:15	4	1	6240	6238	6240	6238	NA
3090	VL0158	1415	L058	135	W23	5	11	04/07/2012	06:19	4	1	4705	5025	4705	5025	NA
3091	VL0159	1404	L047	17	F5	3	11	04/07/2012	15:57	0	1	5048	4898	5048	4898	NA
3092	VL0160	1412	L055	72	LM7	5	5	05/07/2012	06:29	1	1	5675	4872	5675	4872	NA
3093	VL0161	1413	L056	32	LM10	5	5	05/07/2012	06:28	1	1	5669	4723	5669	4723	NA
3094	VL0162	1414	L057	60	LM34	3	5	05/07/2012	06:24	1	1	4768	4059	4768	4059	NA
3095	VL0163	1405	L048	133	W21	3	11	05/07/2012	13:42	1	1	4722	4944	4722	4944	NA
3097	VL0164	1393	L036	142	W3	4	6	05/07/2012	13:43	1	1	4900	4084	4900	4084	NA
3098	VL0165	1394	L037	147	W8	3	6	05/07/2012	15:20	1	1	4757	5214	4757	5214	NA
3099	VL0166	1395	L038	84	MM1	3	6	05/07/2012	13:23	1	1	5107	5134	5107	5134	NA
3100	VL0167	1396	L039	65	LM38	2	6	05/07/2012	10:02	1	1	5393	4873	5393	4873	NA
3101	VL0168	1406	L049	42	LM2	3	11	06/07/2012	10:05	1	1	5466	5410	5466	5410	NA
3102	VL0169	1397	L040	70	LM5	1	6	06/07/2012	06:33	1	0	4991	4975	4991	4975	NA
3103	VL0170	1417	L060	39	LM17	5	5	06/07/2012	08:22	1	1	5489	5014	5489	5014	NA
3104	VL0171	1407	L050	48	LM24	4	11	06/07/2012	10:04	1	1	4895	5140	4895	5140	NA
3105	VL0172	1418	L061	58	LM32	3	5	06/07/2012	10:06	1	1	5359	5598	5359	5598	NA
3106	VL0173	1389	L032	18	F6	2	6	06/07/2012	13:33	1	1	4943	5294	4943	5294	NA
3107	VL0174	1408	L051	19	F7	4	11	06/07/2012	13:32	1	1	3764	5284	3764	5284	NA
3108	VL0175	1416	L059	83	ML7	2	5	06/07/2012	13:41	1	1	NA	NA	NA	NA	NA
3114	VL0176	1396	L039	65	LM38	2	8	07/07/2012	08:35	4	3	5393	4873	5393	4873	NA
3115	VL0177	1393	L036	142	W3	4	8	07/07/2012	08:10	4	3	4900	4084	4900	4084	NA
3116	VL0178	1394	L037	147	W8	3	8	07/07/2012	08:13	4	3	4757	5214	4757	5214	NA
3109	VL0179	1409	L052	115	S3	4	11	07/07/2012	14:58	1	4	4682	4576	4682	4576	NA
3117	VL0180	1395	L038	84	MM1	3	8	07/07/2012	17:20	1	3	5107	5134	5107	5134	NA
3118	VL0181	1397	L040	70	LM5	1	8	08/07/2012	11:10	1	1	4991	4975	4991	4975	NA
3110	VL0182	1398	L041	148	W9	3	6	08/07/2012	10:05	1	1	5449	4963	5449	4963	NA
3119	VL0183	1389	L032	18	F6	2	8	08/07/2012	08:53	0	1	4943	5294	4943	5294	NA
3111	VL0184	1420	L063	45	LM22	3	5	09/07/2012	13:52	0	0	5517	4967	5517	4967	NA
3112	VL0185	1396	L039	65	LM38	2	10	09/07/2012	13:21	0	1	5393	4873	5393	4873	NA
3113	VL0186	1393	L036	142	W3	4	10	09/07/2012	06:25	1	1	4900	4084	4900	4084	NA
3121	VL0187	1394	L037	147	W8	3	10	09/07/2012	06:26	1	1	4757	5214	4757	5214	NA
3122	VL0188	1421	L064	15	F3	4	5	09/07/2012	06:28	1	1	5031	6245	5031	6245	NA
3123	VL0189	1410	L053	16	F4	4	11	09/07/2012	08:17	1	1	5623	5067	5623	5067	NA
3124	VL0190	1395	L038	84	MM1	3	10	09/07/2012	08:22	1	1	5107	5134	5107	5134	NA
3120	VL0191	1398	L041	148	W9	3	8	10/07/2012	10:11	1	1	5449	4963	5449	4963	NA
3125	VL0192	1389	L032	18	F6	2	10	10/07/2012	07:30	1	1	4943	5294	4943	5294	NA
3126	VL0193	1412	L055	72	LM7	5	11	11/07/2012	13:58	0	2	5675	4872	5675	4872	NA
3127	VL0194	1413	L056	32	LM10	5	11	11/07/2012	13:57	0	2	5669	4723	5669	4723	NA
3128	VL0195	1414	L057	60	LM34	3	11	11/07/2012	06:38	1	2	4768	4059	4768	4059	NA
3129	VL0196	1398	L041	148	W9	3	10	12/07/2012	06:15	0	1	5449	4963	5449	4963	NA
3130	VL0197	1417	L060	39	LM17	5	11	12/07/2012	06:39	1	2	5489	5014	5489	5014	NA
3131	VL0198	1418	L061	58	LM32	4	11	12/07/2012	06:37	1	2	5359	5598	5359	5598	NA
3132	VL0199	1415	L058	135	W23	3	6	13/07/2012	06:24	1	2	4705	5025	4705	5025	NA
3133	VL0200	1422	L065	113	S1	4	5	13/07/2012	06:29	4	2	4682	5093	4682	5093	NA
3134	VL0201	1406	L049	42	LM2	1	6	14/07/2012	06:55	1	2	5466	5410	5466	5410	NA
3135	VL0202	1405	L048	133	W21	5	6	14/07/2012	06:32	1	2	4722	4944	4722	4944	NA
3136	VL0203	1404	L047	17	F5	4	6	14/07/2012	06:35	1	2	5048	4898	5048	4898	NA
3137	VL0204	1420	L063	45	LM22	3	11	15/07/2012	06:56	1	1	5517	4967	5517	4967	NA
3138	VL0205	1407	L050	48	LM24	3	6	15/07/2012	06:55	1	1	4895	5140	4895	5140	NA
3157	VL0206	1415	L058	135	W23	3	8	15/07/2012	08:12	1	1	4705	5025	4705	5025	NA
3139	VL0207	1421	L064	15	F3	4	11	15/07/2012	06:38	1	1	5031	6245	5031	6245	NA
3154	VL0208	1407	L050	48	LM24	3	8	17/07/2012	06:48	1	1	4895	5140	4895	5140	NA
3140	VL0209	1423	L066	145	W6	4	5	16/07/2012	06:17	4	2	5314	4965	5314	4965	NA
3155	VL0210	1405	L048	133	W21	5	8	16/07/2012	08:35	4	2	4722	4944	4722	4944	NA
3156	VL0211	1404	L047	17	F5	4	8	16/07/2012	08:29	4	2	5048	4898	5048	4898	NA
3141	VL0212	1408	L051	19	F7	3	6	16/07/2012	06:20	4	2	3764	5284	3764	5284	NA
3142	VL0213	1415	L058	135	W23	3	10	17/07/2012	06:32	1	1	4705	5025	4705	5025	NA
3143	VL0214	1409	L052	115	S3	2	6	17/07/2012	17:03	1	1	4682	4576	4682	4576	NA
3144	VL0215	1406	L049	42	LM2	1	10	18/07/2012	07:01	4	2	5466	5410	5466	5410	NA
3153	VL0216	1405	L048	133	W21	4	10	18/07/2012	06:53	4	2	4722	4944	4722	4944	NA
3145	VL0217	1410	L053	16	F4	2	6	18/07/2012	10:57	4	2	5623	5067	5623	5067	NA
3146	VL0218	1404	L047	17	F5	3	10	18/07/2012	06:57	4	2	5048	4898	5048	4898	NA
3158	VL0219	1408	L051	19	F7	3	8	18/07/2012	09:50	4	2	3764	5284	3764	5284	NA
3147	VL0220	1407	L050	48	LM24	3	10	19/07/2012	07:04	1	1	4895	5140	4895	5140	NA
3148	VL0221	1419	L062	241	LM41	4	6	19/07/2012	07:05	1	1	5202	4933	5202	4933	NA
3149	VL0222	1422	L065	113	S1	4	11	19/07/2012	17:24	0	1	4682	5093	4682	5093	NA
3159	VL0223	1409	L052	115	S3	2	8	19/07/2012	06:53	1	2	4682	4576	4682	4576	NA
3150	VL0224	1412	L055	72	LM7	5	6	20/07/2012	06:49	1	1	5675	4872	5675	4872	NA
3151	VL0225	1413	L056	32	LM10	4	6	20/07/2012	06:48	1	1	5669	4723	5669	4723	NA
3152	VL0226	1418	L061	58	LM32	2	5	20/07/2012	06:47	1	1	5359	5598	5359	5598	NA
3167	VL0227	1426	L069	138	W26	4	5	20/07/2012	08:27	1	1	5195	5625	5195	5625	NA
3160	VL0228	1410	L053	16	F4	2	8	20/07/2012	10:22	0	1	5623	5067	5623	5067	NA
3182	VL0229	1408	L051	19	F7	3	10	20/07/2012	09:49	1	1	3764	5284	3764	5284	NA
3183	VL0230	1417	L060	39	LM17	4	6	21/07/2012	07:53	0	1	5489	5014	5489	5014	NA
3184	VL0231	1414	L057	60	LM34	1	6	21/07/2012	07:54	0	1	4768	4059	4768	4059	NA
3161	VL0232	1419	L062	241	LM41	4	8	21/07/2012	06:23	0	1	5202	4933	5202	4933	NA
3185	VL0233	1409	L052	115	S3	2	10	21/07/2012	06:13	0	1	4682	4576	4682	4576	NA
3162	VL0234	1412	L055	72	LM7	5	8	22/07/2012	06:37	0	1	5675	4872	5675	4872	NA
3163	VL0235	1413	L056	32	LM10	4	8	22/07/2012	06:34	0	1	5669	4723	5669	4723	NA
3164	VL0236	1418	L061	58	LM32	2	7	22/07/2012	06:30	0	1	5359	5598	5359	5598	NA
3186	VL0237	1423	L066	145	W6	4	11	22/07/2012	09:21	0	1	5314	4965	5314	4965	NA
3187	VL0238	1427	L070	146	W7	4	5	22/07/2012	13:26	0	1	6240	6238	6240	6238	NA
3188	VL0239	1410	L053	16	F4	2	10	22/07/2012	13:28	0	1	5623	5067	5623	5067	NA
3165	VL0240	1417	L060	39	LM17	4	8	23/07/2012	09:20	0	2	5489	5014	5489	5014	NA
3189	VL0241	1428	L071	59	LM33	4	5	23/07/2012	10:37	0	2	5616	5589	5616	5589	NA
3166	VL0242	1414	L057	60	LM34	1	8	23/07/2012	09:25	0	2	4768	4059	4768	4059	NA
3190	VL0243	1419	L062	241	LM41	3	10	23/07/2012	11:07	0	2	5202	4933	5202	4933	NA
3191	VL0244	1421	L064	15	F3	2	6	23/07/2012	12:23	0	2	5031	6245	5031	6245	NA
3192	VL0245	1413	L056	32	LM10	4	10	24/07/2012	06:28	0	1	5669	4723	5669	4723	NA
3193	VL0246	1420	L063	45	LM22	1	6	24/07/2012	10:23	0	0	5517	4967	5517	4967	NA
3194	VL0247	1418	L061	58	LM32	2	10	24/07/2012	06:29	0	0	5359	5598	5359	5598	NA
3195	VL0248	1412	L055	72	LM7	5	10	24/07/2012	06:27	0	0	5675	4872	5675	4872	NA
3196	VL0249	1417	L060	39	LM17	3	10	25/07/2012	06:50	0	1	5489	5014	5489	5014	NA
3197	VL0250	1414	L057	60	LM34	1	10	25/07/2012	06:51	0	1	4768	4059	4768	4059	NA
3199	VL0251	1421	L064	15	F3	2	8	25/07/2012	06:43	0	0	5031	6245	5031	6245	NA
3200	VL0252	1420	L063	45	LM22	1	8	26/07/2012	07:26	0	1	5517	4967	5517	4967	NA
3169	VL0253	1426	L069	138	W26	4	11	26/07/2012	07:12	1	1	5195	5625	5195	5625	NA
3170	VL0254	1429	L072	65	LM38	4	5	27/07/2012	10:15	0	2	5393	4873	5393	4873	NA
3171	VL0255	1421	L064	15	F3	2	10	27/07/2012	11:02	0	2	5031	6245	5031	6245	NA
3172	VL0256	1430	L073	74	LM9	3	5	28/07/2012	06:25	0	1	4991	5407	4991	5407	NA
3173	VL0257	1420	L063	45	LM22	1	10	28/07/2012	17:12	0	2	5517	4967	5517	4967	NA
3174	VL0258	1427	L070	146	W7	4	11	28/07/2012	06:20	0	1	6240	6238	6240	6238	NA
3175	VL0259	1431	L074	55	LM3	5	5	29/07/2012	06:29	0	1	4960	4961	4960	4961	NA
3176	VL0260	1428	L071	59	LM33	4	11	29/07/2012	06:32	0	1	5616	5589	5616	5589	NA
3177	VL0261	1432	L075	147	W8	5	5	29/07/2012	06:19	0	1	4757	5214	4757	5214	NA
3178	VL0262	1433	L076	143	W4	4	5	30/07/2012	07:48	0	1	4900	4084	4900	4084	NA
3179	VL0263	1423	L066	145	W6	3	6	30/07/2012	07:50	0	1	5314	4965	5314	4965	NA
3180	VL0264	1434	L077	121	W11	4	5	30/07/2012	07:47	0	1	5449	4963	5449	4963	NA
3168	VL0265	1435	L078	18	F6	4	5	31/07/2012	06:54	4	1	4943	5294	4943	5294	NA
3201	VL0266	1423	L066	145	W6	3	8	01/08/2012	09:27	4	2	5314	4965	5314	4965	NA
3202	VL0267	1429	L072	65	LM38	4	11	02/08/2012	16:59	0	1	5393	4873	5393	4873	NA
3203	VL0268	1430	L073	74	LM9	3	11	03/08/2012	08:43	1	2	4991	5407	4991	5407	NA
3204	VL0269	1423	L066	145	W6	3	10	03/08/2012	06:15	0	2	5314	4965	5314	4965	NA
3181	VL0270	1441	L084	127	W17	5	5	03/08/2012	06:17	0	2	5871	4663	5871	4663	NA
3205	VL0271	1426	L069	138	W26	3	6	03/08/2012	06:20	0	2	5195	5625	5195	5625	NA
3206	VL0272	1436	L079	84	MM1	3	5	03/08/2012	09:24	4	2	5107	5134	5107	5134	NA
3207	VL0273	1431	L074	55	LM3	5	11	04/08/2012	06:07	1	3	4960	4961	4960	4961	NA
3208	VL0274	1432	L075	147	W8	5	11	04/08/2012	07:27	0	2	4757	5214	4757	5214	NA
3209	VL0275	1437	L080	42	LM2	3	5	05/08/2012	08:26	1	1	5466	5410	5466	5410	NA
3210	VL0276	1434	L077	121	W11	4	11	05/08/2012	08:30	1	1	5449	4963	5449	4963	NA
3211	VL0277	1433	L076	143	W4	4	11	05/08/2012	08:31	1	1	4900	4084	4900	4084	NA
3212	VL0278	1426	L069	138	W26	4	8	05/08/2012	10:13	0	3	5195	5625	5195	5625	NA
3213	VL0279	1438	L081	54	LM29	5	5	06/08/2012	08:59	4	1	4768	4059	4768	4059	NA
3214	VL0280	1428	L071	59	LM33	3	6	06/08/2012	09:00	4	1	5616	5589	5616	5589	NA
3215	VL0281	1427	L070	146	W7	3	6	06/08/2012	06:21	4	1	6240	6238	6240	6238	NA
3216	VL0282	1439	L082	17	F5	5	5	06/08/2012	06:26	4	1	5048	4898	5048	4898	NA
3217	VL0283	1435	L078	18	F6	4	11	06/08/2012	07:03	0	0	4943	5294	4943	5294	NA
3218	VL0284	1440	L083	19	F7	3	5	06/08/2012	17:30	0	1	3764	5284	3764	5284	NA
3219	VL0285	1445	L088	133	W21	4	5	07/08/2012	08:00	4	1	4722	4944	4722	4944	NA
3221	VL0286	1442	L085	135	W23	5	5	07/08/2012	08:02	4	1	4705	5025	4705	5025	NA
3222	VL0287	1443	L086	113	S1	4	5	07/08/2012	18:40	1	1	4682	5093	4682	5093	NA
3223	VL0288	1444	L087	115	S3	5	5	07/08/2012	18:36	1	1	4682	4576	4682	4576	NA
3224	VL0289	1426	L069	138	W26	4	10	07/08/2012	09:44	4	2	5195	5625	5195	5625	NA
3225	VL0290	1428	L071	59	LM33	2	8	08/08/2012	09:00	4	1	5616	5589	5616	5589	NA
3226	VL0291	1427	L070	146	W7	3	8	08/08/2012	08:50	4	1	6240	6238	6240	6238	NA
3227	VL0292	1446	L089	16	F4	3	5	08/08/2012	08:52	4	1	5623	5067	5623	5067	NA
3228	VL0293	1441	L084	127	W17	5	11	09/08/2012	11:40	0	0	5871	4663	5871	4663	NA
3229	VL0294	1436	L079	84	MM1	3	11	09/08/2012	11:43	0	0	5107	5134	5107	5134	NA
3230	VL0295	1447	L090	47	LM23	4	5	10/08/2012	06:24	0	0	5489	5014	5489	5014	NA
3231	VL0296	1428	L071	59	LM33	2	10	10/08/2012	06:23	0	0	5616	5589	5616	5589	NA
3232	VL0297	1429	L072	65	LM38	1	6	10/08/2012	06:22	0	0	5393	4873	5393	4873	NA
3233	VL0298	1427	L070	146	W7	3	10	10/08/2012	09:48	0	0	6240	6238	6240	6238	NA
3234	VL0299	1437	L080	42	LM2	3	11	11/08/2012	06:20	0	1	5466	5410	5466	5410	NA
3235	VL0300	1430	L073	74	LM9	2	6	11/08/2012	06:21	0	1	4991	5407	4991	5407	NA
3236	VL0301	1450	L093	72	LM7	4	5	12/08/2012	09:06	1	2	5675	4872	5675	4872	NA
3237	VL0302	1449	L092	32	LM10	4	5	12/08/2012	06:10	1	1	5669	4723	5669	4723	NA
3238	VL0303	1448	L091	48	LM24	4	5	12/08/2012	16:20	1	2	4895	5140	4895	5140	NA
3239	VL0304	1438	L081	54	LM29	5	11	12/08/2012	16:17	1	2	4768	4059	4768	4059	NA
3240	VL0305	1429	L072	65	LM38	1	8	12/08/2012	09:43	1	2	5393	4873	5393	4873	NA
3241	VL0306	1439	L082	17	F5	5	11	12/08/2012	12:47	1	2	5048	4898	5048	4898	NA
3242	VL0307	1440	L083	19	F7	3	11	12/08/2012	12:48	1	2	3764	5284	3764	5284	NA
3243	VL0308	1431	L074	55	LM3	3	6	13/08/2012	06:44	1	3	4960	4961	4960	4961	NA
3244	VL0309	1430	L073	74	LM9	2	8	13/08/2012	06:43	1	3	4991	5407	4991	5407	NA
3245	VL0310	1433	L076	143	W4	4	6	13/08/2012	06:27	4	2	4900	4084	4900	4084	NA
3247	VL0311	1432	L075	147	W8	5	6	13/08/2012	08:04	1	2	4757	5214	4757	5214	NA
3248	VL0312	1434	L077	121	W11	3	6	13/08/2012	09:48	1	2	5449	4963	5449	4963	NA
3249	VL0313	1445	L088	133	W21	4	11	13/08/2012	11:22	1	1	4722	4944	4722	4944	NA
3250	VL0314	1442	L085	135	W23	5	11	13/08/2012	14:38	0	1	4705	5025	4705	5025	NA
3251	VL0315	1443	L086	113	S1	4	11	13/08/2012	08:55	4	2	4682	5093	4682	5093	NA
3252	VL0316	1444	L087	115	S3	5	11	13/08/2012	08:54	4	2	4682	4576	4682	4576	NA
3253	VL0317	1452	L095	44	LM21	4	5	14/08/2012	08:59	0	1	5517	4967	5517	4967	NA
3254	VL0318	1453	L096	51	LM27	4	5	14/08/2012	09:00	0	1	5359	5598	5359	5598	NA
3255	VL0319	1429	L072	65	LM38	1	10	14/08/2012	06:54	1	1	5393	4873	5393	4873	NA
3256	VL0320	1446	L089	16	F4	3	11	14/08/2012	12:28	0	1	5623	5067	5623	5067	NA
3257	VL0321	1435	L078	18	F6	4	6	14/08/2012	10:39	0	1	4943	5294	4943	5294	NA
3258	VL0322	1431	L074	55	LM3	3	8	15/08/2012	07:40	1	3	4960	4961	4960	4961	NA
3259	VL0323	1430	L073	74	LM9	2	10	15/08/2012	07:38	1	3	4991	5407	4991	5407	NA
3260	VL0324	1433	L076	143	W4	4	8	15/08/2012	07:30	1	3	4900	4084	4900	4084	NA
3261	VL0325	1432	L075	147	W8	5	8	15/08/2012	10:25	4	3	4757	5214	4757	5214	NA
3262	VL0326	1434	L077	121	W11	3	8	15/08/2012	10:26	4	3	5449	4963	5449	4963	NA
3263	VL0327	1447	L090	47	LM23	4	11	16/08/2012	17:09	4	2	5489	5014	5489	5014	NA
3264	VL0328	1456	L099	241	LM41	4	5	16/08/2012	08:51	0	3	5202	4933	5202	4933	NA
3265	VL0329	1435	L078	18	F6	4	8	16/08/2012	07:11	0	2	4943	5294	4943	5294	NA
3266	VL0330	1431	L074	55	LM3	2	10	17/08/2012	07:09	2	3	4960	4961	4960	4961	NA
3267	VL0331	1433	L076	143	W4	4	10	17/08/2012	07:17	2	3	4900	4084	4900	4084	NA
3268	VL0332	1432	L075	147	W8	5	10	17/08/2012	08:59	2	2	4757	5214	4757	5214	NA
3269	VL0333	1434	L077	121	W11	3	10	17/08/2012	10:32	2	3	5449	4963	5449	4963	NA
3270	VL0334	1457	L100	131	W20	3	5	17/08/2012	09:01	2	2	5424	4739	5424	4739	NA
3271	VL0335	1458	L101	15	F3	3	5	17/08/2012	07:20	2	3	NA	NA	NA	NA	NA
3272	VL0336	1450	L093	72	LM7	4	11	18/08/2012	07:42	2	2	5675	4872	5675	4872	NA
3273	VL0337	1449	L092	32	LM10	4	11	18/08/2012	07:43	2	2	5669	4723	5669	4723	NA
3274	VL0338	1451	L094	41	LM19	4	6	18/08/2012	06:09	2	2	4895	4975	4895	4975	NA
3275	VL0339	1448	L091	48	LM24	4	11	18/08/2012	16:10	2	0	4895	5140	4895	5140	NA
3276	VL0340	1441	L084	127	W17	5	6	18/08/2012	07:47	2	2	5871	4663	5871	4663	NA
3277	VL0341	1435	L078	18	F6	4	10	18/08/2012	05:58	2	1	4943	5294	4943	5294	NA
3278	VL0342	1436	L079	84	MM1	3	6	18/08/2012	16:51	2	0	5107	5134	5107	5134	NA
3279	VL0343	1437	L080	42	LM2	3	6	19/08/2012	07:39	1	0	5466	5410	5466	5410	NA
3280	VL0344	1451	L094	41	LM19	4	8	20/08/2012	07:07	2	0	4895	4975	4895	4975	NA
3281	VL0345	1452	L095	44	LM21	4	11	20/08/2012	08:56	1	1	5517	4967	5517	4967	NA
3282	VL0346	1453	L096	51	LM27	4	11	20/08/2012	08:57	1	1	5359	5598	5359	5598	NA
3283	VL0347	1441	L084	127	W17	5	8	20/08/2012	10:38	1	1	5871	4663	5871	4663	NA
